"string","techdesc-6-1",,,"気を己の体に集めて
攻撃力を飛躍的に増加",,,"=IF(F24=I24, ""UNTRANSLATED"", """")",
"string","techdesc-6-2",,,"拳を高速で繰り出し
周囲の敵を攻撃",,,"=IF(F25=I25, ""UNTRANSLATED"", """")",
"string","techdesc-7-0",,,"バラのトゲで攻撃し
追加効果で毒も与える",,,"=IF(F26=I26, ""UNTRANSLATED"", """")",
"string","techdesc-7-1",,,"催眠効果のある花粉を
撒き散らし眠らせる",,,"=IF(F27=I27, ""UNTRANSLATED"", """")",
"string","techdesc-7-2",,,"幻覚作用のある花粉を
撒き散らし混乱させる",,,"=IF(F28=I28, ""UNTRANSLATED"", """")",
"string","techdesc-8-0",,,"バインダーから
茶筅型ミサイルを発射",,,"=IF(F29=I29, ""UNTRANSLATED"", """")",
"string","techdesc-8-1",,,"大きな茶釜で殴り
追加効果で眠らせる",,,"=IF(F30=I30, ""UNTRANSLATED"", """")",
"string","techdesc-8-2",,,"おいしいお茶で
ＥＰ回復",,,"=IF(F31=I31, ""UNTRANSLATED"", """")",
"string","techdesc-9-0",,,"パンクロックにのって
攻撃力アップ",,,"=IF(F32=I32, ""UNTRANSLATED"", """")",
"string","techdesc-9-1",,,"ハードロックで
攻撃力の飛躍的アップ",,,"=IF(F33=I33, ""UNTRANSLATED"", """")",
"string","techdesc-9-2",,,"メタルでのりのり
攻撃力を毎ターン上昇",,,"=IF(F34=I34, ""UNTRANSLATED"", """")",
"string","techdesc-10-0",,,"安眠をもたらす
母なる曲",,,"=IF(F35=I35, ""UNTRANSLATED"", """")",
"string","techdesc-10-1",,,"生ある者を死へ誘う
悪魔の曲",,,"=IF(F36=I36, ""UNTRANSLATED"", """")",
"string","techdesc-10-2",,,"戦闘不能の味方を全て
復活させる奇跡の曲",,,"=IF(F37=I37, ""UNTRANSLATED"", """")",
"string","techdesc-11-0",,,"女王様の小道具の１つ
鉄の扇子で遠距離攻撃",,,"=IF(F38=I38, ""UNTRANSLATED"", """")",
"string","techdesc-11-1",,,"女王様のムチで
連続攻撃",,,"=IF(F39=I39, ""UNTRANSLATED"", """")",
"string","techdesc-11-2",,,"自己暗示で攻撃力を
毎ターンアップさせる",,,"=IF(F40=I40, ""UNTRANSLATED"", """")",
"string","techdesc-12-0",,,"縦横十字ラインにいる
全ての敵を攻撃",,,"=IF(F41=I41, ""UNTRANSLATED"", """")",
"string","techdesc-12-1",,,"味方全てのＨＰを
エミリーと同じにする",,,"=IF(F42=I42, ""UNTRANSLATED"", """")",
"string","techdesc-12-2",,,"全ての敵を一網打尽に
一斉攻撃",,,"=IF(F43=I43, ""UNTRANSLATED"", """")",
"string","techdesc-13-0",,,"高貴な気品で体を包み
防御力を飛躍的に増加",,,"=IF(F44=I44, ""UNTRANSLATED"", """")",
"string","techdesc-13-1",,,"オーラを周囲に開放し
ＨＰを回復させる",,,"=IF(F45=I45, ""UNTRANSLATED"", """")",
"string","techdesc-13-2",,,"拡散ビームで広範囲を
一斉攻撃",,,"=IF(F46=I46, ""UNTRANSLATED"", """")",
"string","techdesc-14-0",,,"無数のボールを発射し
複数の敵を攻撃",,,"=IF(F47=I47, ""UNTRANSLATED"", """")",
"string","techdesc-14-1",,,"当たれば一撃必殺の
禁じられた球",,,"=IF(F48=I48, ""UNTRANSLATED"", """")",
"string","techdesc-14-2",,,"必殺ビームバットで
連続攻撃",,,"=IF(F49=I49, ""UNTRANSLATED"", """")",
"string","techdesc-15-0",,,"当たれば一撃必殺の
切れ味抜群のカード",,,"=IF(F50=I50, ""UNTRANSLATED"", """")",
"string","techdesc-15-1",,,"スローインで攻撃し
周囲にも爆風を起こす",,,"=IF(F51=I51, ""UNTRANSLATED"", """")",
"string","techdesc-15-2",,,"超高速の炎のボールで
ライン上の敵を攻撃",,,"=IF(F52=I52, ""UNTRANSLATED"", """")",
"string","techdesc-16-0",,,"周囲の味方をあおって
移動力をアップさせる",,,"=IF(F53=I53, ""UNTRANSLATED"", """")",
"string","techdesc-16-1",,,"ビームで目をくらませ
攻撃力を減少させる",,,"=IF(F54=I54, ""UNTRANSLATED"", """")",
"string","techdesc-16-2",,,"燃え盛る炎で
ライン攻撃",,,"=IF(F55=I55, ""UNTRANSLATED"", """")",
"string","techdesc-17-0",,,"パラスポキャノンから
７色の光を発射",,,"=IF(F56=I56, ""UNTRANSLATED"", """")",
"string","techdesc-17-1",,,"選んだ味方に変身して
味方の能力を使える",,,"=IF(F57=I57, ""UNTRANSLATED"", """")",
"string","techdesc-17-2",,,"スポットライトガンが
放つ光でライン攻撃",,,"=IF(F58=I58, ""UNTRANSLATED"", """")",
"string","techdesc-18-0",,,"素振りで攻撃
マコと隣接で範囲拡大",,,"=IF(F59=I59, ""UNTRANSLATED"", """")",
"string","techdesc-18-1",,,"ロボットピンポン攻撃
マコと隣接で範囲拡大",,,"=IF(F60=I60, ""UNTRANSLATED"", """")",
"string","techdesc-18-2",,,"竜巻でライン攻撃
マコと隣接で範囲拡大",,,"=IF(F61=I61, ""UNTRANSLATED"", """")",
"string","techdesc-19-0",,,"素振りで攻撃
アコと隣接で範囲拡大",,,"=IF(F62=I62, ""UNTRANSLATED"", """")",
"string","techdesc-19-1",,,"ロボットピンポン攻撃
アコと隣接で範囲拡大",,,"=IF(F63=I63, ""UNTRANSLATED"", """")",
"string","techdesc-19-2",,,"竜巻でライン攻撃
アコと隣接で範囲拡大",,,"=IF(F64=I64, ""UNTRANSLATED"", """")",
"string","techdesc-20-0",,,"氷のバリヤーを張って
防御力をアップさせる",,,"=IF(F65=I65, ""UNTRANSLATED"", """")",
"string","techdesc-20-1",,,"両肩のファンネルで
範囲内全ての敵を攻撃",,,"=IF(F66=I66, ""UNTRANSLATED"", """")",
"string","techdesc-20-2",,,"華麗なるアクセル
ターンで周囲を攻撃",,,"=IF(F67=I67, ""UNTRANSLATED"", """")",
"string","techdesc-21-0",,,"超能力で瞬間移動
","=T(F11)","=""DUPE: ""&ADDRESS(ROW(F11), COLUMN(F11), 4)",,
"string","techdesc-21-1",,,"ガンを高速連射して
複数の敵を攻撃",,,"=IF(F69=I69, ""UNTRANSLATED"", """")",
"string","techdesc-21-2",,,"出力を限界値まで
高めてライン攻撃",,,"=IF(F70=I70, ""UNTRANSLATED"", """")",
"string","techdesc-22-0",,,"エネルギーシールドで
防御力を毎ターン上昇",,,"=IF(F71=I71, ""UNTRANSLATED"", """")",
"string","techdesc-22-1",,,"腕の装置からプラズマ
を発生し周囲を攻撃",,,"=IF(F72=I72, ""UNTRANSLATED"", """")",
"string","techdesc-22-2",,,"溜めた力を一気に解放
爆発的な攻撃力を誇る",,,"=IF(F73=I73, ""UNTRANSLATED"", """")",
"string","techdesc-23-0",,,"全ての敵に電撃を
浴びせマヒさせる",,,"=IF(F74=I74, ""UNTRANSLATED"", """")",
"string","techdesc-23-1",,,"全ての味方の
状態異常を回復させる",,,"=IF(F75=I75, ""UNTRANSLATED"", """")",
"string","techdesc-23-2",,,"スタンソードの電撃で
範囲内の敵全てを攻撃",,,"=IF(F76=I76, ""UNTRANSLATED"", """")",
"string","techdesc-24-0",,,"中性子ビームで
ライン攻撃",,,"=IF(F77=I77, ""UNTRANSLATED"", """")",
"string","techdesc-24-1",,,"反射レーザーで
十字ライン攻撃",,,"=IF(F78=I78, ""UNTRANSLATED"", """")",
"string","techdesc-24-2",,,"プラズマビームで
広範囲を攻撃",,,"=IF(F79=I79, ""UNTRANSLATED"", """")",
"string","techdesc-25-0",,,"神の力を超えると言う
恐るべき連続攻撃",,,"=IF(F80=I80, ""UNTRANSLATED"", """")",
"string","techdesc-25-1",,,"神速が生み出す
カマイタチによる攻撃",,,"=IF(F81=I81, ""UNTRANSLATED"", """")",
"string","techdesc-25-2",,,"神鳴剣が嵐を呼び
雷を落とし周囲を攻撃",,,"=IF(F82=I82, ""UNTRANSLATED"", """")",
"string","techdesc-26-0",,,"聖なる光が
ＨＰを完全回復させる",,,"=IF(F83=I83, ""UNTRANSLATED"", """")",
"string","techdesc-26-1",,,"浄化の光が
状態異常を回復させる",,,"=IF(F84=I84, ""UNTRANSLATED"", """")",
"string","techdesc-26-2",,,"聖なる祈りで
戦闘不能の味方を復活",,,"=IF(F85=I85, ""UNTRANSLATED"", """")",
"string","techdesc-27-0",,,"亜耶乎の操るコードが
範囲内の敵全てを攻撃",,,"=IF(F86=I86, ""UNTRANSLATED"", """")",
"string","techdesc-27-1",,,"中枢神経を操り
周囲の敵の技を封じる",,,"=IF(F87=I87, ""UNTRANSLATED"", """")",
"string","techdesc-27-2",,,"周囲の敵に電撃を与え
さらに追加効果でマヒ",,,"=IF(F88=I88, ""UNTRANSLATED"", """")",
"string","techdesc-28-0",,,"聖なる力で焼き払う
ライン攻撃",,,"=IF(F89=I89, ""UNTRANSLATED"", """")",
"string","techdesc-28-1",,,"誘導ミサイルで攻撃
",,,"=IF(F90=I90, ""UNTRANSLATED"", """")",
"string","techdesc-28-2",,,"仲間の力で
エルラインを補助する",,,"=IF(F91=I91, ""UNTRANSLATED"", """")",
"","","","","//==================================
// Abbreviated unit names
//==================================","","","",""
"string","unitabbrev-0x5A4",,,"神楽坂ユナ",,,"=IF(F93=I93, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x590",,,"ユーリィ・キューブ",,,"=IF(F94=I94, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x584",,,"ポリリーナ",,,"=IF(F95=I95, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x578",,,"六本木の舞",,,"=IF(F96=I96, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x568",,,"おっとりの詩織",,,"=IF(F97=I97, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x55C",,,"香坂エリカ",,,"=IF(F98=I98, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x54C",,,"チャイナの麗美",,,"=IF(F99=I99, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x540",,,"お花のマリ",,,"=IF(F100=I100, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x534",,,"お茶の佳華",,,"=IF(F101=I101, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x528",,,"ロックの姫",,,"=IF(F102=I102, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x50C",,,"ヴァイオリンのアレフチーナ",,,"=IF(F103=I103, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x4F0",,,"家柄と血筋のルミナーエフ",,,"=IF(F104=I104, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x4E0",,,"教養のエミリー",,,"=IF(F105=I105, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x4D0",,,"高貴な沙雪華",,,"=IF(F106=I106, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x4C4",,,"闘魂のマミ",,,"=IF(F107=I107, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x4B0",,,"ストライカー・ルイ",,,"=IF(F108=I108, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x498",,,"ハイスピード・セリカ",,,"=IF(F109=I109, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x48C",,,"銀幕のミキ",,,"=IF(F110=I110, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x480",,,"閃光のアコ",,,"=IF(F111=I111, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x474",,,"疾風のマコ",,,"=IF(F112=I112, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x468",,,"氷のミドリ",,,"=IF(F113=I113, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x458",,,"一条院ミサキ",,,"=IF(F114=I114, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x44C",,,"水野葉子",,,"=IF(F115=I115, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x440",,,"弓岡かえで",,,"=IF(F116=I116, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x428",,,"三賢機・右丞相・鏡明",,,"=IF(F117=I117, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x410",,,"三賢機・左丞相・剣鳳",,,"=IF(F118=I118, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC304",,,"白香",,,"=IF(F119=I119, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x3FC",,,"妖機三姉妹・亜耶乎",,,"=IF(F120=I120, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x3F0",,,"エルライン",,,"=IF(F121=I121, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x3DC",,,"妖機三姉妹・狂花",,,"=IF(F122=I122, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x3C8",,,"妖機三姉妹・幻夢",,,"=IF(F123=I123, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x3B8",,,"六花戦・菊花",,,"=IF(F124=I124, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x3A8",,,"六花戦・桜花",,,"=IF(F125=I125, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x398",,,"六花戦・蘭花",,,"=IF(F126=I126, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x388",,,"六花戦・椿花",,,"=IF(F127=I127, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x378",,,"六花戦・桃花",,,"=IF(F128=I128, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x368",,,"六花戦・紫陽花",,,"=IF(F129=I129, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x350",,,"四天機・天麗院・劉麗",,,"=IF(F130=I130, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x338",,,"四天機・天翔院・項翔",,,"=IF(F131=I131, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x320",,,"四天機・天鬼院・美鬼",,,"=IF(F132=I132, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x308",,,"四天機・天魔院・鈴魔",,,"=IF(F133=I133, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2FC",,,"機械化皇帝",,,"=IF(F134=I134, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2EC",,,"黒皇帝・玉鷲",,,"=IF(F135=I135, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2E0",,,"戦機・三戦",,,"=IF(F136=I136, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2D4",,,"戦機・二戦",,,"=IF(F137=I137, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2C8",,,"戦機・一戦",,,"=IF(F138=I138, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2B8",,,"特科機・突砲",,,"=IF(F139=I139, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x2A8",,,"特科機・高砲",,,"=IF(F140=I140, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x298",,,"特科機・迫砲",,,"=IF(F141=I141, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x288",,,"狙撃機・三猟",,,"=IF(F142=I142, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x278",,,"狙撃機・二猟",,,"=IF(F143=I143, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x268",,,"狙撃機・一猟",,,"=IF(F144=I144, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x258",,,"狙撃機・特猟",,,"=IF(F145=I145, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x248",,,"衛生機・淮士",,,"=IF(F146=I146, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x238",,,"衛生機・正士",,,"=IF(F147=I147, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x228",,,"衛生機・全士",,,"=IF(F148=I148, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x218",,,"衛生機・特士",,,"=IF(F149=I149, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x208",,,"闘術機・狼牙",,,"=IF(F150=I150, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x1F8",,,"闘術機・虎牙",,,"=IF(F151=I151, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x1E8",,,"闘術機・蛇牙",,,"=IF(F152=I152, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x1D8",,,"闘術機・甲牙",,,"=IF(F153=I153, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x1C8",,,"闘術機・双牙",,,"=IF(F154=I154, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x1B8",,,"闘術機・王牙",,,"=IF(F155=I155, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x1AC",,,"皇機・激徳",,,"=IF(F156=I156, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x194",,,"皇機・猛起",,,"=IF(F157=I157, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x188",,,"皇機・死龍",,,"=IF(F158=I158, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x178",,,"コピー・ユナ",,,"=IF(F159=I159, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x164",,,"コピー・ユーリィ",,,"=IF(F160=I160, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x150",,,"コピー・ポリリーナ",,,"=IF(F161=I161, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC24C",,,"霧幻",,,"=IF(F162=I162, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x144",,,"攻撃衛星",,,"=IF(F163=I163, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC23C",,,"爆弾",,,"=IF(F164=I164, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC234",,,"砲撃機",,,"=IF(F165=I165, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x138",,,"リコリス２",,,"=IF(F166=I166, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC21C",,,"眠り草",,,"=IF(F167=I167, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x128",,,"？？？？？？",,,"=IF(F168=I168, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x110",,,"エレメントフェアリィ",,,"=IF(F169=I169, ""UNTRANSLATED"", """")",
"string","unitabbrev-0x100",,,"ジェネレータ",,,"=IF(F170=I170, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xF4",,,"エアロック",,,"=IF(F171=I171, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC20C",,,"玉華",,,"=IF(F172=I172, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xE4",,,"攻撃衛星・青",,,"=IF(F173=I173, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xD4",,,"攻撃衛星・緑",,,"=IF(F174=I174, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC204",,,"氷柱",,,"=IF(F175=I175, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xC8",,,"闇の触手",,,"=IF(F176=I176, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC1FC",,,"黒闇玉",,,"=IF(F177=I177, ""UNTRANSLATED"", """")",
"string","unitabbrev-0xBC1F4",,,"赤闇玉",,,"=IF(F178=I178, ""UNTRANSLATED"", """")",
"","","","","//==================================
// Alternate Polylina Snack messages
//==================================","","","",""
"string","polysnack-0",,,,,,,
"string","polysnack-1",,,,,,,
"","","","","//==================================
// Alternate multiplayer messages
//==================================","","","",""
"string","multiplayer-0",,,,,,,
"string","multiplayer-1",,,,,,,
"string","multiplayer-2",,,,,,,
"string","multiplayer-3",,,,,,,
