"string","MS77-gnd-0",,,"チタンの床","=T(F51)","=""DUPE: ""&ADDRESS(ROW(F51), COLUMN(F51), 4)",,
"","","","","//==================================
// Map MS78
//==================================","","","",""
"string","MS78-gnd-0",,,"床","=T(F131)","=""DUPE: ""&ADDRESS(ROW(F131), COLUMN(F131), 4)",,
"","","","","//==================================
// Map MS79
//==================================","","","",""
"string","MS79-gnd-0",,,"赤鉱石の地面","=T(F116)","=""DUPE: ""&ADDRESS(ROW(F116), COLUMN(F116), 4)",,
"string","MS79-gnd-1",,,"スイッチの床","=T(F54)","=""DUPE: ""&ADDRESS(ROW(F54), COLUMN(F54), 4)",,
"","","","","//==================================
// Map MS80
//==================================","","","",""
"string","MS80-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS81
//==================================","","","",""
"string","MS81-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS82
//==================================","","","",""
"string","MS82-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"string","MS82-gnd-1",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS83
//==================================","","","",""
"string","MS83-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS84
//==================================","","","",""
"string","MS84-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS87
//==================================","","","",""
"string","MS87-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS88
//==================================","","","",""
"string","MS88-gnd-0",,,"鏡石のパネル",,,"=IF(F220=I220, ""UNTRANSLATED"", """")",
"","","","","//==================================
// Map MS89
//==================================","","","",""
"string","MS89-gnd-0",,,"赤じゅうたん","=T(F45)","=""DUPE: ""&ADDRESS(ROW(F45), COLUMN(F45), 4)",,
"","","","","//==================================
// Map MS90
//==================================","","","",""
"string","MS90-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS91
//==================================","","","",""
"string","MS91-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS93
//==================================","","","",""
"string","MS93-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"","","","","//==================================
// Map MS94
//==================================","","","",""
"string","MS94-gnd-0",,,"コートパネル","=T(F40)","=""DUPE: ""&ADDRESS(ROW(F40), COLUMN(F40), 4)",,
"","","","","//==================================
// Map MS96
//==================================","","","",""
"string","MS96-gnd-0",,,"クロスパネル","=T(F60)","=""DUPE: ""&ADDRESS(ROW(F60), COLUMN(F60), 4)",,
"string","MS96-gnd-1",,,"スイッチの床","=T(F54)","=""DUPE: ""&ADDRESS(ROW(F54), COLUMN(F54), 4)",,
"","","","","//==================================
// Map MS98
//==================================","","","",""
"string","MS98-gnd-0",,,"コートパネル","=T(F40)","=""DUPE: ""&ADDRESS(ROW(F40), COLUMN(F40), 4)",,
"","","","","//==================================
// Map MS99
//==================================","","","",""
"string","MS99-gnd-0",,,"コートパネル","=T(F40)","=""DUPE: ""&ADDRESS(ROW(F40), COLUMN(F40), 4)",,
