string,worldmap-0x290,,,ＰＮ：神楽坂　隆,"Takashi Kagurazaka (pen name)\n
(You're my heart's desire, Lady Erika!!)","NOTE: there's some additional text at the bottom of this, but it's too small to read",
string,worldmap-0x2A4,,,ＰＮ：ファミー２,"Fami2 (pen name)\n
(Simply because you rarely show a smile, I adore your smiling face more than anything.)","NOTE: god, this is so small and blurry and messy that it's barely legible. here's what it looks like to me...

left:
滅多に
笑顔を見せない
君だけで、

right:
笑顔の[君?]は
[何?]よりも
[好?]いているよ。",
string,worldmap-0x2B8,,,ＰＮ：ＭＡＹＡ,"MAYA (pen name)\n
(I LOVE YURI!)",,
string,worldmap-0x2C8,,,畠山　弘和,"Hirokazu Hatakeyama\n
(I loooove Yuna!!)",,
string,worldmap-0x2D4,,,杉　智洋,"Tomohiro Sugisaki\n
(Misaki is [#]1!)",,
string,worldmap-0x2E0,,,ＰＮ：ふるパワ〜,"Full Power (pen name)\n
(To Yuna and Yuri. A part-time job is fine, but watch out for Tokarev Goto, okay?)","NOTE: ??? トカレフ後藤 is what appears to be written here, but it means nothing to me and doesn't seem to be a reference to anything that a search on the modern internet can turn up. possibly some in-joke among the friends of whatever 12-year-old japanese kid sent this in 25 years ago.",
string,worldmap-0x2F4,,,さんの作品,Art by: ,,
string,worldmap-0x300,Mama: {,},"ユナ　あなたにファンレターが
来てるわよ！","Yuna, there's a fan letter for you!",,
string,worldmap-0x330,Yuna: {,},わーい　ホントに❤,Wooow! There really is![nbsp]❤,,
string,worldmap-0x34C,Mama: {,},"それと噂で聞いたんだけど
どこかの星で強い兵隊さんを
やっつけるといいことがあるそうよ！","Oh, and I heard a rumor...\n
Apparently, if you defeat strong troops on a planet somewhere, something good will happen!",NOTE: hint on how to unlock yoko (win on the highest difficulty in one of the late-game training areas),
string,worldmap-0x3B4,Yuna: {,},"えっ　いいこと？
それってなんだろ………？","Huh? Something good?\n
What could that be...?",,
string,worldmap-0x3E4,Mama: {,},じゃあ　ユナ　気をつけてね！,"Well, take care, Yuna!",,
string,worldmap-0x408,Yuna: {,},行って来ま〜す　ママ❤,"See you later, Mama![nbsp]❤",,
string,worldmap-0x428,Ryudia: {,},"ハイ
こちらリューディア…
お買い物なら私にまかせてね！","Yes, Ryudia here...\n
If you're going shopping, leave it to me!",,
string,worldmap-0x470,Ryudia: {,},"また　後で
会いましょう！",Let's meet again later!,,
string,worldmap-0x789C,,,　,,,UNTRANSLATED
string,worldmap-0x7E38,,,ＣＨＡＰＴ．０,"#SETNOTCOMPRESSIBLE(1)
Chapter 0",NOTE: hardcoded number replacement,
,,,,"//==================================
// Title -- technique names?
//==================================",,,
string,title-0xB58,,,ダミー,Dummy,,
string,title-0xB4C,,,乱れ撃ち,Scattershot,,
string,title-0xB38,,,ミラージュキャノン,Mirage Cannon,,
string,title-0xB24,,,ライトスラッシュ,Light Slash,,
string,title-0xB10,,,ハンドヒ一リング,Hand Healing,,
string,title-0xB00,,,クルクルパンチ,Spinnamajig Punch,,
string,title-0xAE8,,,ユーリィ１０１匹大行進,The Great 101-Yuri Parade,,
string,title-0xADC,,,テレポ一ト,Teleport,,
string,title-0xAC8,,,ＥＳＰヒ一リング,ESP Healing,,
string,title-0xAB4,,,ミルキーアタック,Milky Attack,,
string,title-0xAAC,,,爆光球,Lightblast Orb,"NOTE: coined term, literally ""explosion light sphere"". per the manual, the reading for this is ばっこうきゅう.",
string,title-0xA9C,,,キ一プ君召喚,Summon Temp BF,"NOTE: キ一プ = ""person one is dating while hoping for someone better""",
string,title-0xA8C,,,ホールインワン,Hole in One,,
string,title-0xA7C,,,スロ一ムーヴ,Slow Move,,
string,title-0xA68,,,スロ一ヒ一リング,Slow Healing,,
string,title-0xA54,,,おっとりレ一ザ一,Gentle Laser,,
string,title-0xA40,,,サイキックピ一ス,Psychic Debris,"NOTE: literally ""psychic piece"", as in a piece of rubble, i think?",
string,title-0xA2C,,,ミラ一ジュビ一ム,Mirage Beam,,
string,title-0xA18,,,エレガントダンス,Elegant Dance,,
string,title-0xA10,,,浄気拳,Purify-Qi Fist,,
string,title-0xA08,,,集気拳,Gather-Qi Fist,,
string,title-0x9EC,,,ファイブアニマルカンフー,Five Animal Kung Fu,,
string,title-0x9D8,,,ポイズンニードル,Poison Needle,,
string,title-0x9C8,,,フラワーミスト,Flower Mist,,
string,title-0x9B0,,,デンジャラスパウダー,Dangerous Powder,,
string,title-0x9A0,,,茶筅ミサイル,Tea Whisk Missile,,
string,title-0x990,,,茶釜アタック,Teakettle Attack,,
string,title-0x984,,,お茶立て,Tea Ceremony,,
string,title-0x974,,,パンクロック,Punk Rock,,
string,title-0x964,,,ハードロック,Hard Rock,,
string,title-0x954,,,ヘヴィーメタル,Heavy Metal,,
string,title-0x94C,,,子守歌,Lullaby,,
string,title-0x940,,,レクイエム,Requiem,,
string,title-0x938,,,復活祭,Easter,,
string,title-0x930,,,鉄扇,Iron Fan,,
string,title-0x924,,,狂気乱舞,Maddening Dance,"NOTE: there's possibly a mistake in this attack's name -- this term would normally be written as 狂喜乱舞, which is pronounced the same",
string,title-0x910,,,コールミークイーン,Call Me Queen,"NOTE: and here we get in some trouble. way the hell back when in Yuna 1, there was a line 『女王様とお呼び！』, which is literally ""call me queen"" and is stereotypically associated with BDSM in Japan. i felt that this association wasn't intuitive in english and translated it as ""grovel before your queen"", etc. which was fine, except now for this game they've directly translated the line into english as a name for one of her abilities.

basically: lol, whatever",
string,title-0x904,,,縦横無尽,Every Which Way,NOTE: the kanji compound yuna was tormented by in the first game,
string,title-0x8F8,,,満場一致,Unanimity,"NOTE: emily's other abilities are similarly four-kanji compounds that are probably considered stereotypically complex, though i don't have the cultural knowledge for that",
string,title-0x8EC,,,一網打尽,In a Single Stroke,,
string,title-0x8D8,,,ビームコーティング,Beam Coating,,
string,title-0x8C4,,,ライトヒーリング,Light Healing,,
string,title-0x8B0,,,ハイパー拡散ビーム,Hyper Diffusion Beam,,
string,title-0x89C,,,大リーグシューター,Big-League Shooter,,
string,title-0x894,,,魔球,Miracle Ball,,
string,title-0x884,,,ダブルヘッダー,Doubleheader,,
string,title-0x874,,,イエローカード,Yellow Card,,
string,title-0x85C,,,ダイナマイトスローイン,Dynamite Throw-In,,
string,title-0x848,,,ハリケーンシュート,Hurricane Shot,,
string,title-0x840,,,あおる,Rev Up,,
string,title-0x82C,,,パッシングビーム,Flashing Beam,"NOTE: literally ""passing beam"" -- the japanese refer to flashing one's headlights as ""passing""",
string,title-0x818,,,バックファイヤー,Backfire,,
string,title-0x7FC,,,イルミネーションレーザー,Illumination Laser,,
string,title-0x7EC,,,クランクイン,Action!,"NOTE: literally ""crank in"", a japanese-coined term to refer to the start of filming",
string,title-0x7D4,,,スポットライトビーム,Spotlight Beam,,
string,title-0x7C8,,,素振り地獄,Practice Swing Hell,,
string,title-0x7B4,,,ロボットピンポン,Robot Ping-Pong,,
string,title-0x7A0,,,サイクロンカット,Cyclone Cut,,
string,title-0x790,,,アイスシールド,Ice Shield,,
string,title-0x77C,,,オーロラファンネル,Aurora Funnel,,
string,title-0x768,,,トリプルアクセル,Triple Axel,,
string,title-0x75C,,,テレポート,Teleport,,
string,title-0x750,,,高速連射,High-Speed Rapid Fire,,
string,title-0x740,,,オーバーレイ,Over Ray,"FIXME: ""over"" doesn't really sound right for this in english, should probably pick something better",
string,title-0x72C,,,エネルギーシールド,Energy Shield,,
string,title-0x718,,,プラズマリッガー,Plasma Rigger,"FIXME: the only information i can find about リッガー has to do with an ultraman monster. though given that her other attack is a street fighter parody, that may be intentional.",
string,title-0x704,,,ライジングドラゴン,Rising Dragon,"NOTE: parodying the famous shouryuuken (""rising dragon fist"") from street fighter",
string,title-0x6F4,,,スタンオール,Stun All,,
string,title-0x6E4,,,クリアオール,Clear All,,
string,title-0x6CC,,,エレクトロンブレイク,Electron Break,,
string,title-0x6BC,,,中性子ビーム,Neutron Beam,,
string,title-0x6A8,,,リフレクトレーザー,Reflect Laser,,
string,title-0x690,,,プラズマジェットビーム,Plasma Jet Beam,,
string,title-0x688,,,神威,Shin'i,"Might of Heaven
NOTE: unless this is actually ""kamui""?",
string,title-0x680,,,一閃,Issen,Flash,
string,title-0x678,,,風雷,Fuurai,Wind and Thunder,
string,title-0x668,,,チャージライフ,Charge Life,,
string,title-0x658,,,リフレッシュ,Refresh,,
string,title-0x648,,,リザレクション,Resurrection,,
string,title-0x638,,,コードスピア,Cord Spear,,
string,title-0x630,,,呪縛,Binding Curse,,
string,title-0x628,,,放電,Discharge,,
string,title-0x610,,,ライトニングシュート,Lightning Shot,,
string,title-0x5FC,,,フォースミサイル,Force Missile,,
string,title-0x5F0,,,みんなの力,The Power of All,,
string,title-0x5E0,,,フュージョン,Fusion,NOTE: enemy special attacks start here,
string,title-0x5D0,,,メタルボール,Metal Ball,,
string,title-0x5C8,,,黄泉,Hell,,
string,title-0x5C0,,,春眠,Sound Sleep,,
string,title-0x5AC,,,イービルバタフライ,Evil Butterfly,,
string,title-0x59C,,,オイルレイン,Oil Rain,,
string,title-0x594,,,桃源郷,Heaven on Earth,,
string,title-0x58C,,,酸性雨,Acid Rain,,
string,title-0x578,,,ブレイクショット,Break Shot,,
string,title-0x564,,,ウインドストーム,Windstorm,,
string,title-0x554,,,スーパーノヴァ,Supernova,,
string,title-0x540,,,ブラックストライク,Black Strike,,
string,title-0x534,,,リバース,Rebirth,"NOTE: this is an hp recovery move, so i'm assuming it's ""rebirth"" and not ""reverse""",
string,title-0x520,,,テレポートアタック,Teleport Attack,,
string,title-0x510,,,メルトダウン,Meltdown,,
string,title-0x504,,,リトルボム,Little Bomb,"NOTE: these are presumably referencing the ""little boy"" and ""fat man"" atomic bombs",
string,title-0x4F4,,,ファットボム,Fat Bomb,,
string,title-0x4E4,,,アトミックボム,Atomic Bomb,,
string,title-0x4D0,,,ホーミングミサイル,Homing Missile,,
string,title-0x4C8,,,修復,Repair,,
string,title-0x4BC,,,機能回復,Function Recovery,,
string,title-0x4B0,,,完全修復,Full Repair,,
string,title-0x4A8,,,充電,Charge Up,,
string,title-0x49C,,,催眠音波,Hypnotic Wave,,
string,title-0x490,,,肥大音波,Fattening Wave,,
string,title-0x488,,,毒ガス,Poison Gas,,
string,title-0x480,,,怪音波,Mystery Wave,,
string,title-0x474,,,神経ガス,Nerve Gas,,
string,title-0x468,,,高速斬り,Rapid Slice,,
string,title-0x454,,,レーザーライフル,Laser Rifle,,
string,title-0x444,,,ダークブレス,Dark Blessing,,
string,title-0x434,,,ホーリーブレス,Holy Blessing,,
string,title-0x420,,,オーラフラッシュ,Aura Flash,,
string,title-0x418,,,波動砲,Wave Motion Cannon,,
string,title-0x410,,,眠り粉,Sleeping Powder,,
string,title-0x3FC,,,エネルギーボルト,Energy Bolt,,
string,title-0x3EC,,,ホールアウト,Hole Ejection,"NOTE: this is the ""attack"" used by the airlock when it opens. the japanese name is ""hole out"" in english, which is a little...off.",
string,title-0x3E4,,,粒子砲,Particle Cannon,,
string,title-0x3D8,,,波動砲充填,Load Wave Motion Cannon,,
string,title-0x3C8,,,フュージョン改,Enhanced Fusion,,
string,title-0x3BC,,,闇の衝撃,Dark Impact,,
string,title-0x3B4,,,黒波動,Black Surge,"NOTE: this is actually another ""wave motion"" attack, but imo ""surge"" sounds better here",
string,title-0x3AC,,,赤波動,Red Surge,,
string,title-0x3A4,,,闇動拳,Dark Strike,NOTE: coined term?,
string,title-0x398,,,闇の生誕,Dark Birth,,
string,title-0x380,,,ライトニングバスター,Lightning Buster,,
string,title-0x374,,,ガンモード,Gun Mode,NOTE: ally regular attacks start here,
string,title-0x364,,,ソードモード,Sword Mode,,
string,title-0x354,,,バッキンボー,Penalty Staff,"NOTE: over a year later and i still have no idea what this is actually supposed to mean
...oh, after going through the whole damn yuna artbook, there's a handwritten throwaway note on a piece of early concept art for polylina (p. 137):
「イイ子にしないとバッキンよ！」のかけ声で悪人を次々と倒していくぞ！！
""With a cry of 'If you don't behave yourself, there will be a bakkin [fine/penalty]!' she defeats bad guys one after another!!""
(this is probably specifically parodying sailor moon's ""oshioki yo"" catchphrase)
anyway, MORE FUTURE CORRECTIONS FOR YUNA 2, OH BOY",
string,title-0x344,,,バッキンビュー,Penalty Lash,"NOTE: still not 100% sure on ""byuu"" here, but i guess it's just meant to be an onomatopoeia for the whip's crack",
string,title-0x338,,,アイアン,Iron,,
string,title-0x328,,,おっとりビ一ム,Gentle Beam,,
string,title-0x314,,,エレガントソード,Elegant Sword,,
string,title-0x30C,,,閃空槍,Skyflash Spear,"NOTE: coined term, literally ""flash-sky spear"". i was going to call it the ""heavensflash spear"", but that would conflict with the ""heaven"" naming convention used for various enemies in this game.",
string,title-0x2FC,,,ローズチップ,Rose Tip,,
string,title-0x2F0,,,ひしゃく,Ladle,,
string,title-0x2E4,,,チェーン,Chain,,
string,title-0x2D0,,,ヴァイオリンボウ,Violin Bow,,
string,title-0x2C0,,,女王様のムチ,Queen's Whip,,
string,title-0x2A4,,,インテリジェンスレーザー,Intelligence Laser,,
string,title-0x294,,,ハイパービーム,Hyper Beam,,
string,title-0x284,,,ビームバット,Beam Bat,NOTE: not to be confused with a lightsaber,
string,title-0x26C,,,サッカーボールキック,Soccer Ball Kick,,
string,title-0x254,,,ビックホイールスピン,Big Wheel Spin,,
string,title-0x248,,,発声攻撃,Vocal Attack,,
string,title-0x238,,,パワーラケット,Power Racquet,,
string,title-0x224,,,超絶対零度のつらら,Below-Absolute-Zero Icicle,,
string,title-0x210,,,リニアレールガン,Linear Railgun,,
string,title-0x200,,,ライトセイバー,Lightsaber,"NOTE: not to be confused with a... wait, what? how did they get away with this?
this is written as ライト・セイバー in concept art, which would be fractionally less legally dubious, but nope, it's one word here",
string,title-0x1F0,,,スタンソード,Stun Sword,,
string,title-0x1DC,,,クリスタルレーザー,Crystal Laser,,
string,title-0x1D4,,,神鳴剣,Kaminari Sword,,
string,title-0x1C8,,,電磁ビーム,Electromagnetic Beam,,
string,title-0x1BC,,,電磁ロッド,Electromagnetic Rod,,
string,title-0x1AC,,,電磁ブレード,Electromagnetic Blade,,
string,title-0x19C,,,メタルブレード,Metal Blade,,
string,title-0x18C,,,キクカッター,Chrysanthemum Cutter,,
string,title-0x17C,,,サクラソード,Sakura Sword,,
string,title-0x16C,,,貴婦人の扇子,Noblewoman's Fan,,
string,title-0x158,,,パワージャベリン,Power Javelin,,
string,title-0x14C,,,ピーチボム,Peach Bomb,,
string,title-0x138,,,レインボーソード,Rainbow Sword,,
string,title-0x128,,,ドレインソード,Drain Sword,,
string,title-0x118,,,コンフュアロー,Confuarrow,,
string,title-0x108,,,オーラナックル,Aura Knuckle,,
string,title-0xF4,,,ソウルクラッシャー,Soul Crusher,,
string,title-0xE4,,,カイザーソード,Kaiser Sword,,
string,title-0xDC,,,小火器,Small Arms,NOTE: enemy regular attacks start here,
string,title-0xD0,,,無反動砲,Recoilless Rifle,,
string,title-0xC4,,,グレネード,Grenade,,
string,title-0xBC,,,自走砲,Self-Propelled Artillery,,
string,title-0xB4,,,高射砲,Antiaircraft Gun,,
string,title-0xAC,,,迫撃砲,Mortar,,
string,title-0xA0,,,タックル,Tackle,,
string,title-0x90,,,シールドプレス,Shield Press,,
string,title-0x84,,,フォールド,Fold,CHECK,
string,title-0x78,,,連発前装銃,Rapid-Reload Gun,,
string,title-0x6C,,,半自動拳銃,Semiautomatic Pistol,,
string,title-0x60,,,短機関銃,Submachine Gun,,
string,title-0x58,,,鉄拳,Iron Fist,,
string,title-0x50,,,殴打,Strike,,
string,title-0x48,,,衝破,Ripthrust,"CHECK, coined term",
string,title-0x38,,,オウガブレード,Ogre Blade,,
string,title-0x24,,,サイキックブレード,Psychic Blade,,
string,title-0xC,,,ポイゾニックブレード,Psionic Blade,,
string,title-0x4,,,闇の手,Hand of Darkness,,
,,,,"//==================================
// Title -- system messages
//==================================",,,
string,title-0xBA8,,,メモリーカードの,The Memory Card does not have,,
string,title-0xBBC,,,空きブロックが足りません,enough empty Blocks.,,
string,title-0xBD8,,,このメモリーカードには,This Memory Card,,
string,title-0xBF0,,,セーブできません,cannot be saved to.,,
string,title-0xC3C,,,読み込みに失敗しました,Reading failed.,,
string,title-0xC54,,,何かキーを押してください,Please press a button.,,
string,title-0xC70,,,データが記録されていません,Data has not been saved.,,
string,title-0xC8C,,,セーブデータが見つかりません。,Cannot find save data.,,
string,title-0xCAC,,,アクセスエラー発生！,An access error has occurred!,,
string,title-0xCC4,,,ロードを取りやめます。,Cancelling load.,,
string,title-0xD2C,,,壊れているファイルが,There is a corrupted file.,,
string,title-0xD44,,,あります。,,,UNTRANSLATED
string,title-0xD50,,,ロードするファイルを選択してください,Please select the file to load.,,
string,title-0xD78,,,ロード中です。メモリー,Loading. Do not remove the,,
string,title-0xD90,,,カードを抜かないで下さい。,Memory Card.,,
string,title-0xDAC,,,ロードエラーが,A load error,,
string,title-0xDBC,,,発生しました。,has occurred.,,
string,title-0xDCC,,,アクセスエラーが,An access error,,
string,title-0xDE0,,,メモリーカードが,The Memory Card is,,
string,title-0xDF4,,,フォーマットされていません,not formatted.,,
string,title-0xE10,,,壊れています。,corrupted.,,
string,title-0xE20,,,セーブデータが見つかりません,Cannot find save data.,,
,,,,"//==================================
// Bonus menu strings
//==================================",,,
string,bonus-0xD0,,,タイトルへ　,To title,,
string,bonus-0xE0,,,音声　　　　,Voices,,
string,bonus-0xF0,,,投稿イラスト,Fan art,,
string,bonus-0x100,,,ムービー　　,Movies,,
string,bonus-0x110,,,静止画　　　,Images,,
string,bonus-0x120,,,ＰＮ：ＳＨＩＮＹＡ,Alias: SHINYA,"NOTE: these were all originally duplicates of the corresponding strings from longmap in the original game. since we've expanded those with translations of the text in the images, we don't want to use duplicates of them for the bonus menu, so they're deduplicated for the translation.",
string,bonus-0x134,,,ＰＮ：風村　沙葵,Alias: Saki Kazamura,,
string,bonus-0x148,,,福田　和仁,Kazuhito Fukuda,,
string,bonus-0x154,,,井口　幹教,Mikinori Iguchi,,
string,bonus-0x160,,,伊東　涼太,Ryouta Itou,,
string,bonus-0x16C,,,ＰＮ：Ｓｈｅｌｌ,Alias: Shell,,
string,bonus-0x180,,,ＰＮ：神楽坂　隆,Alias: Takashi Kagurazaka,,
string,bonus-0x194,,,ＰＮ：ファミー２,Alias: Fami2,,
string,bonus-0x1A8,,,ＰＮ：ＭＡＹＡ,Alias: MAYA,,
string,bonus-0x1B8,,,畠山　弘和,Hirokazu Hatakeyama,,
string,bonus-0x1C4,,,杉　智洋,Tomohiro Sugisaki,,
string,bonus-0x1D0,,,ＰＮ：ふるパワ〜,Alias: Full Power,,
string,bonus-0x300,,,探しています…,Searching...,,
string,bonus-0x3A0,,,音声再生中,Playing voice.,,
,,,,"//==================================
// Card album: card descriptions
//==================================",,,
string,album-0x1564,,,ＮＯ．１　神楽坂ユナ,"[#]1 -- Yuna Kagurazaka\n
The protagonist of this series, needless to say. Her personality is eternally happy-go-lucky. Though she's a bit dim at times, she protects the galaxy as the {Savior of Light.}",,
string,album-0x1554,,,言わずとしれた,,,UNTRANSLATED
string,album-0x1540,,,本シリーズの主人公,,,UNTRANSLATED
string,album-0x1524,,,性格はおきらく　ごくらく,,,UNTRANSLATED
string,album-0x1514,,,時にはボケるが,,,UNTRANSLATED
string,album-0x14FC,,,『光の救世主』として,,,UNTRANSLATED
string,album-0x14F0,,,銀河を守る,,,UNTRANSLATED
string,album-0x14D8,,,ＮＯ．２　ユーリィ,"[#]2 -- Yuri\n
Appears in Yuna 2, and has fought alongside Yuna as her close friend since. She's honest and gentle, but she'll eat anything and everything.",,
string,album-0x14BC,,,「ユナ２」で登場し　以後,,,UNTRANSLATED
string,album-0x14A0,,,ユナの親友として共に戦う,,,UNTRANSLATED
string,album-0x1488,,,すなおで優しいのだが,,,UNTRANSLATED
string,album-0x1478,,,とにかく何でも,,,UNTRANSLATED
string,album-0x146C,,,よく食べる,,,UNTRANSLATED
string,album-0x145C,,,ＮＯ．３　リア,"[#]3 -- Lia\n
Appears in Yuna 1, and, drawn in by Yuna's heart, becomes her close friend.\n
She has a serious personality, but under Yuna's influence, she's become somewhat more relaxed.",,
string,album-0x1448,,,「ユナ１」で登場し,,,UNTRANSLATED
string,album-0x142C,,,ユナの心にひかれてユナの,,,UNTRANSLATED
string,album-0x1420,,,親友となる,,,UNTRANSLATED
string,album-0x140C,,,性格はまじめだが,,,UNTRANSLATED
string,album-0x13F8,,,ユナの影響を受けて,,,UNTRANSLATED
string,album-0x13E4,,,多少　くだけてきた,,,UNTRANSLATED
string,album-0x13CC,,,ＮＯ．４　香坂エリカ,"[#]4 -- Erika Kousaka\n
Appears in Yuna 2.\n
A daughter of the Kousaka Conglomerate, she's extremely strong-minded and selfish, but is the object of great loyalty from her bodyguards, the Erika 7.",,
string,album-0x13B8,,,「ユナ２」で登場,,,UNTRANSLATED
string,album-0x13A0,,,香坂財閥の令嬢で非常に,,,UNTRANSLATED
string,album-0x1388,,,気が強く　わがままだが,,,UNTRANSLATED
string,album-0x1370,,,親衛隊のエリカ７からの,,,UNTRANSLATED
string,album-0x1364,,,信望は厚い,,,UNTRANSLATED
string,album-0x134C,,,ＮＯ．５　一条院ミサキ,"[#]5 -- Misaki Ichijouin\n
Appears in The Sorrowful Siren.\n
Remains active as an investigator for the Galactic Union at present. She's cautious, but also has a tendency to stubbornly stick to an idea once it's in her head...","NOTE: the licensed english release inexplicably calls this ova ""siren's sorrow"", which is an awkward translation at best. even the japanese trading cards, with all their dodgy translations and romanizations, at least call it ""siren of sorrow""! this, together with factors like their absurd mess of a translation for ""funny funny little girl"", is one of the reasons i've chosen to ignore them and do things my own way.",
string,album-0x1330,,,「哀しみのセイレーン」で,,,UNTRANSLATED
string,album-0x1328,,,登場,,,UNTRANSLATED
string,album-0x1314,,,現在も銀河連合の,,,UNTRANSLATED
string,album-0x12F8,,,査察官として活躍中である,,,UNTRANSLATED
string,album-0x12E4,,,慎重だが思いこみが,,,UNTRANSLATED
string,album-0x12D4,,,激しい面も…,,,UNTRANSLATED
string,album-0x12BC,,,ＮＯ．６　ミラージュ,"[#]6 -- Mirage\n
Appears in Yuna 2.\n
She was a cruel being which schemed to destroy the Earth, but after feeling Yuna's warmth, her personality completely changed, and she became a steadfast ally.",,
string,album-0x12A8,,,「ユナ２」で登場　,,,UNTRANSLATED
string,album-0x1290,,,地球破壊を企む冷酷な,,,UNTRANSLATED
string,album-0x1278,,,存在だったが　ユナの,,,UNTRANSLATED
string,album-0x1260,,,優しさにふれてから　,,,UNTRANSLATED
string,album-0x1248,,,性格も一変し　頼もしい,,,UNTRANSLATED
string,album-0x123C,,,仲間となる,,,UNTRANSLATED
string,album-0x1228,,,ＮＯ．７　亜耶乎,"[#]7 -- Ayako\n
Appears in Fairy of the Dark Abyss.\n
One of the Three Fey Machinae Sisters. Meeting Yuna, she realizes her own mistakes. She falls into her sister Genmu's hands and meets a sorrowful end.","NOTE: the title of the second ova is ""shinen no fairy"", where ""shinen"" (abyss) is written with nonstandard kanji: 深闇 (deep darkness) instead of 深淵 (deep abyss)",
string,album-0x1210,,,「深闇のフェアリー」で,,,UNTRANSLATED
string,album-0x11FC,,,妖機三姉妹の一人,,,UNTRANSLATED
string,album-0x11E4,,,ユナに出会い　自分の,,,UNTRANSLATED
string,album-0x11D4,,,間違いに気づく,,,UNTRANSLATED
string,album-0x11BC,,,姉・幻夢の手に掛かり,,,UNTRANSLATED
string,album-0x11A8,,,悲しい最期をとげる,,,UNTRANSLATED
string,album-0x1198,,,ＮＯ．８　狂花,"[#]8 -- Kyouka\n
Appears in Fairy of the Dark Abyss.\n
The second oldest of the Three Fey Machinae Sisters, she attacked the Earth in order to wipe out Yuna. She is high-handed and confident.",,
string,album-0x117C,,,妖機三姉妹の次女で　ユナ,,,UNTRANSLATED
string,album-0x1160,,,抹殺のため地球に来襲する,,,UNTRANSLATED
string,album-0x1148,,,性格は高飛車で自信家,,,UNTRANSLATED
string,album-0x1138,,,ＮＯ．９　幻夢,"[#]9 -- Genmu\n
Appears in Fairy of the Dark Abyss.\n
Eldest of the Three Fey Machinae Sisters. She holds power that towers above even the other Sisters, and is inhumanly cruel.",,
string,album-0x1124,,,妖機三姉妹の長女,,,UNTRANSLATED
string,album-0x1108,,,三姉妹の中でも抜きんでた,,,UNTRANSLATED
string,album-0x10F4,,,力を持ち　冷酷非道,,,UNTRANSLATED
string,album-0x10DC,,,ＮＯ．１０　機械化皇帝,"[#]10 -- Machinate Emperor\n
Appears in this game.\n
A mysterious entity that rules over the Machinate Empire.\n
Using absolute power, she plots galactic destruction.",,
string,album-0x10CC,,,本作品で登場,,,UNTRANSLATED
string,album-0x10B4,,,悪の機械化帝国を治める,,,UNTRANSLATED
string,album-0x10A8,,,謎の存在,,,UNTRANSLATED
string,album-0x1090,,,絶対的な力を駆使して,,,UNTRANSLATED
string,album-0x107C,,,銀河破壊をもくろむ,,,UNTRANSLATED
string,album-0x1068,,,ＮＯ．１１　白香,"[#]11 -- Pai Siang\n
Appears in this game.\n
A mysterious and beautiful girl who holds a hidden power.\n
Together with the Three Wise Machinae, she challenged the Machinate Emperor, but failed.","NOTE: oh, is that what happened? her actual role in the story is basically nonexistent and never explained",
string,album-0x1050,,,秘めたる力を持つ謎の,,,UNTRANSLATED
string,album-0x1048,,,美少女,,,UNTRANSLATED
string,album-0x1038,,,三賢機とともに,,,UNTRANSLATED
string,album-0x1024,,,機械化皇帝に挑むが,,,UNTRANSLATED
string,album-0x1018,,,敗北する,,,UNTRANSLATED
